停	ting2	243803.5433	32		4125145	12	亻			
喝	he1	243668.0008	251		2511	35345	口		日	
楼	lou2	243510.2507	1234		431234	531	木			女
议	yi4	242956.5938	45		434		讠			
呼	hu1	242561.4527	251		34312		口			
试	shi4	241739.7738	45		154	121	讠			
护	hu4	241729.8187	121		4513		手			
推	tui1	241621.8441	121		32	411121	手		亻	
境	jing4	241477.1123	121		414312511	35	土		立	儿
环	huan2	240099.4791	1121		1324		王			
刘	liu2	239537.3987	4134		22		文			
脑	nao3	239536.6329	3511		41	3452	月			
资	zi1	239480.7312	413534		2534		冫		贝	
亚	ya4	238865.8121	122431							
居	ju1	238633.0158	513		12	251	尸		十	口
妹	mei4	238401.7511	531		11234		女			
亮	liang4	238398.688	41	25145	35			口	几	
睡	shui4	238083.9536	25111		31212211		目			
肯	ken3	238070.9354	2121		2511		止		月	
局	ju2	236907.7198	513		5	251	尸			口
梦	meng4	235659.503	1234	1234	354		木	木		
编	bian1	234696.9211	551		4513	25122	纟			
掉	diao4	233915.8284	121		21	251112	手			日
置	zhi4	233889.792	25221		12	251111	罒		十	
甚	shen4	233765.7361	122111		345					
例	li4	232669.9089	32		1354	22	亻			
印	yin4	232513.6904	351		52					
疑	yi2	232088.6841	3531134		54	52134	匕			
属	shu3	231464.5757	513		325125214		尸			
买	mai3	231389.5295	5		44134					大
姑	gu1	230462.9391	531		12	251	女		十	口
恐	kong3	230452.984	121	354	4544		工	几	心	
敌	di2	230373.3432	312	251	3134		丿	口	攵	
江	jiang1	230215.5931	441		121		水			
概	gai4	229480.447	1234		51154	1535	木			
招	zhao1	228582.9561	121		53	251	手		刀	口
查	cha2	227195.3679	1234		2511	1	木		日	
共	gong4	226565.899	1221		34					
威	wei1	226147.0189	13534		1	531				女
跳	tiao4	225946.3853	2512121		341	534	足			
咱	zan2	225491.5137	251		325111	25111	口			
续	xu4	225441.7381	551		125	44134	纟		十	
兄	xiong1	225247.9965	251		35		口		儿	
鬼	gui3	224999.8847	3251135		54					
谢	xie4	224722.6734	45		3251113	124	讠			
淡	dan4	222865.6637	441		4334	4334	水		火	火
洋	yang2	222763.0496	441		43	1112	水			
素	su4	222748.4998	1121		554	234				
专	zhuan1	222184.8878	1154							
刊	kan1	220962.7074	112		22					
顾	gu4	220559.9086	13	55	132534				页	
永	yung3	220235.9849	45534							
游	you2	219844.6727	441		4153	31521	水		方	
顺	shun4	219596.5609	322		132534				页	
控	kong4	219502.3704	121		44534	121	手		穴	
刀	dao1	218558.1671	53				刀			
胡	hu2	218512.2205	12	251	3511		十	口	月	
状	zhuang4	218307.758	412		134	4	丬		大	
致	zhi4	218231.1802	154	121	3134			土	攵	
区	qu1	218026.7177	15		34					
止	zhi3	217225.7148	2121				止			
仙	xian1	216979.1345	32		252		亻		山	
帝	di4	216507.4158	414345		252					
顿	dun4	216503.5869	1525		132534				页	
络	luo4	216132.185	551		354	251	纟		夂	口
商	shang1	215818.9821	4143		25	34251				
软	ruan3	215773.0355	1521		35	34	车			人
述	shu4	215612.2223	12344		454		木		辶	
严	yan2	215466.7246	1224313							
礼	li3	213814.1775	4524		5					
考	kao3	213632.6883	1213		15		十			
习	xi2	213592.1021	541							
冰	bing1	213088.9865	41		2534		冫		水	
左	zuo3	212820.9645	13		121					
余	yu2	212398.2555	34		11234		人		禾	
料	liao4	211492.3411	431234	1234	4412			木		十
否	fou3	211454.0522	1324		251				口	
效	xiao4	210816.9256	4134	34	3134				攵	
堂	tang2	210329.8913	24345	251	121			口	土	
史	shi3	209773.1713	25134							
输	shu1	209769.3424	1521		341	251122	车		人	月
忘	wang4	209297.6237	415		4544				心	
短	duan3	209243.2535	31134		1	251431				口
燕	yan4	209188.8833	1221		25121135	4444			口	火
历	li4	208787.6161	13		53				力	
味	wei4	208770.769	251		11234		口			
仿	fang3	208221.7067	32		4153		亻		方	
烟	yan1	207865.6204	4334		251	134	火		囗	大
巴	ba1	207394.6674	5215							
靠	kao4	207140.4294	3121251		2111	2111	丿			
顶	ding3	206850.1998	12		132534				页	
杂	za2	206597.4933	35		1234				木	
采	cai3	206334.066	3443		1234				木	
维	wei2	206165.595	551		32	411121	纟		亻	
岁	sui4	205938.1592	252		354		山			
独	du2	205778.8775	353		251214		犭		虫	
皮	pi2	205554.5048	532		54				又	
怀	huai2	205412.836	442		1324					
君	jun1	205297.2037	5113		251				口	
页	ye4	204578.9047	132534				页			
仅	jin3	204431.8755	32		54		亻		又	
圣	sheng4	204425.7493	54		121		又		土	
笔	bi3	204307.0538	314314		3115		竹			
排	pai2	204124.0331	121		2111	2111	手			
操	cao1	204009.9323	121		251251251	1234	手		口	木
钟	zhong1	203989.2563	31115		2512		金			
景	jing3	203895.0657	2511		41	251234	日			口
土	tu3	203519.0691	121				土			
妇	fu4	203481.546	531		511		女			
列	lie4	203422.5812	1354		22					
凤	feng4	203217.3529	35		54		几		又	
巨	ju4	202570.2712	1515							
充	chong1	202235.6265	4154		35				儿	
闪	shan3	201907.8739	425		34				人	
广	guang3	201657.4648	413				广			
验	yan4	201090.0239	551		341	4431			人	
激	ji1	201075.4741	441		325114153	3134	水		白	攵
费	fei4	200822.0019	51532		2534				贝	
铁	tie3	200704.838	31115		31134		金			
闹	nao4	200548.6194	425		41	252				
权	quan2	200323.4809	1234		54		木		又	
坏	huai4	200210.1459	121		1324		土			
齐	qi2	199982.7101	4134		32		文			
板	ban3	199788.2027	1234		33	54	木			又
质	zhi4	199775.9502	33		12	2534			十	贝
继	ji4	199733.0667	551		431234	5	纟			
莫	mo4	199711.625	1222511134				莫			
剧	ju4	199616.6686	51312	251	22		尸	口		
耳	er3	198909.8563	122111				耳			
翻	fan1	198492.5077	343123425121		541	541				
忍	ren3	198403.6775	534	4	4544		刀		心	
压	ya1	197903.625	13		121	4			土	
源	yuan2	197660.8737	441		13	32511234	水			白
恶	e4	197000.008	122431		4544				心	
治	zhi4	196712.0758	441		54	251	水			口
按	an4	195878.9102	121		445	531	手		宀	女
伙	huo3	195753.3227	32		4334		亻		火	
球	qiu2	195662.961	1121		1241344		王			
馆	guan3	195487.598	355		445	25151			宀	
春	chun1	194899.4812	11134		2511				日	
苏	su1	194750.1546	122		53	44	草		力	
默	mo4	194667.4507	25431211	4444	134	4			大	
抱	bao4	194605.4227	121		35	515	手			
配	pei4	194577.089	1253511		515		酉			
府	fu3	193406.9815	413		32	124	广		亻	寸
射	she4	193276.0336	3251113		124				寸	
隐	yin3	193137.4279	52		35511	4544				心
退	tui4	192887.7845	511534		454				辶	
河	he2	191958.8968	441		12	251	水			口
卷	juan3	191844.796	431134		55					
课	ke4	191206.9036	45		25111234		讠			
毛	mao2	191033.0722	3115							
右	you4	190285.6737	13		251				口	
狂	kuang2	190029.9041	353		1121		犭		王	
卫	wei4	189787.1527	521							
烈	lie4	189699.0884	1354	22	4444				火	
际	ji4	189366.7411	52		11	234				
奶	nai3	188969.3027	531		53		女			
略	lve4	188821.5077	25121		354	251			夂	口
某	mou3	187936.2693	12211		1234				木	
仍	reng2	187509.7314	32		53		亻			
端	duan1	187348.1524	41431		252	132522	立		山	
价	jia4	187206.4836	32		34	32	亻		人	
守	shou3	187139.0952	445		124		宀		寸	
弄	nong4	187056.3913	1121		132		王			
封	feng1	186823.595	121	121	124		土	土	寸	
呵	he1	186300.5692	251		12	251	口			口
划	hua4	185939.1224	1534		22					
枪	qiang1	185700.9657	1234		34	55	木		人	
孙	sun1	185700.1999	521		234					
胜	sheng4	185312.7167	3511		31121		月			
助	zhu4	185134.2906	25111		53				力	
吴	wu2	184870.0975	251		1134		口			
缓	huan3	184058.3737	551		3443	11354	纟			
卖	mai4	183972.6066	125		44134		十			
唐	tang2	183950.3991	413		5112	251	广			口
负	fu4	183347.7324	35		2534				贝	
域	yu4	183040.6558	121		1534	2511	土			口
适	shi4	182782.5889	312	251	454		丿	口	辶	
演	yan3	182369.835	441		445	12512134	水		宀	
福	fu2	182314.699	4524		1	25125121				口
窗	chuang1	182312.4017	44534		3251	354	穴			
导	dao3	179936.9609	515		124				寸	
梅	mei2	179337.3574	1234		31	55414	木			
米	mi3	178609.869	43		1234				木	
哭	ku1	178255.3142	251	251	134	4	口	口	大	
免	mian3	178217.0253	35		25135					
率	lv4	177614.3587	41		5544134	12				十
波	bo1	177157.1897	441		532	54	水			又
讨	tao3	176933.5828	45		124		讠		寸	
增	zeng1	176111.1381	121		43252431	2511	土			日
蓝	lan2	175749.6913	122		22314	25221	草			皿
怒	nu4	175108.7358	531	54	4544		女	又	心	
掌	zhang3	174684.4952	24345	251	3112			口	手	
超	chao1	174666.8823	1212134		53	251	土		刀	口
限	xian4	174598.7282	52		511534					
遇	yu4	174539.7633	251125214		454				辶	
码	ma3	174349.8506	13	251	551			口		
秀	xiu4	174333.7693	31234		53		禾			
珠	zhu1	174262.552	1121		311234		王			
贵	gui4	174025.9268	25121		2534				贝	
松	song1	173844.4377	1234		34	54	木			
室	shi4	173803.8515	445		154	121	宀			土
虎	hu3	173473.8015	2153	15	35				几	
兽	shou4	173388.8002	43251211		251				口	
歌	ge1	173244.0683	1251212512		35	34				人
纸	zhi3	173233.3475	551		3515		纟			
草	cao3	173108.5258	122		2511	12	草		日	十
练	lian4	172369.5508	551		15534		纟			
茶	cha2	171478.1862	122		34	1234	草		人	木
叹	tan4	171416.1582	251		54		口		又	
施	shi1	170991.9177	4153		31	525	方			
纪	ji4	170326.4573	551		515		纟			
含	han2	170223.8432	34	45	251		人		口	
沙	sha1	170056.9037	441		2343		水			
供	gong4	170048.4802	32		1221	34	亻			
桌	zhuo1	169286.5319	21	2511	1234			日	木	
剑	jian4	169048.3752	341	4431	22		人			
测	ce4	168689.9915	441		2534	22	水		贝	
街	jie1	168425.7983	332		121121	112	彳		土	
爸	ba4	168345.3917	34	34	5215					
肉	rou4	167788.6717	2534		34				人	
灯	deng1	167681.4629	4334		12		火			
刺	ci4	167581.1461	125234		22					
座	zuo4	167131.6349	413		3434	121	广		人	土
优	you1	167121.6798	32		1354		亻			
曲	qu3	166227.2521	251221							
束	shu4	166109.3224	1251234							
抗	kang4	166103.9619	121		41	35	手			几
醒	xing3	166064.9073	1253511		2511	3	酉		日	
闻	wen2	165878.8234	425		122111				耳	
责	ze2	165860.4448	1121		2534				贝	
舞	wu3	165824.4533	31122221		354	152				
版	ban3	165693.5054	3215		33	54				又
凡	fan2	165480.6193	35		4		几			
虚	xu1	165065.5681	2153	15	22431					
防	fang2	164663.5351	52		4153				方	
追	zhui1	164389.3868	325151		454				辶	
银	yin2	164251.5469	31115		511534		金			
床	chuang2	164242.3576	413		1234		广		木	
唱	chang4	164211.7265	251		2511	2511	口		日	日
归	gui1	163883.9739	23		511					
泪	lei4	163400.0027	441		25111		水		目	
吸	xi1	162762.8761	251		534		口			
伯	bo2	162589.0447	32		32511		亻		白	
译	yi4	162489.4937	45		54	112	讠		又	
范	fan4	162433.5919	122		441	55	草		水	
温	wen1	162160.9752	441		251	125221	水		日	皿
挥	hui1	162081.3344	121		45	1512	手			车
救	jiu4	161960.3416	1241344		3134				攵	
检	jian3	161946.5576	1234		341	4431	木		人	
替	ti4	161667.8147	1134	1134	2511				日	
祖	zu3	161592.7686	4524		25111					
份	fen4	161434.2527	32		34	53	亻			
麻	ma2	160670.7729	413		1234	1234	广		木	木
眉	mei2	160513.0228	5213		25111				目	
阴	yin1	160276.3976	52		3511				月	
描	miao2	159919.5454	121		122	25121	手		草	
毕	bi4	159869.7699	15	35	12			匕	十	
幸	xing4	159817.6971	121		43	112	土			一
良	liang2	159279.3557	4511534							
互	hu4	159253.3193	1551							
伸	shen1	158811.4659	32		25112		亻			
雅	ya3	158256.2774	1523		32	411121			亻	
预	yu4	157985.1923	5452		132534				页	
盘	pan2	157961.4532	335414		25221				皿	
革	ge2	157717.1703	1221		25112					
秦	qin2	157352.6603	11134		31234				禾	
熟	shu2	156449.0433	41251521	354	4444				火	
园	yuan2	156037.0552	251		11	35	囗			儿
柔	rou2	155242.1784	54523		1234				木	
险	xian3	155115.8252	52		341	4431			人	
骑	qi2	155085.9599	551		134	12512			大	
股	gu3	155066.8155	3511		3554		月		殳	
析	xi1	155022.4004	1234		3312		木			
禁	jin4	154615.0069	12341234		11	234	木			
阶	jie1	154613.4754	52		34	32			人	
逃	tao2	154477.167	341	534	454				辶	
猛	meng3	154101.9362	353		521	25221	犭			皿
征	zheng1	153609.5415	332		12121		彳			
州	zhou1	153266.4733	434242							
灭	mie4	153011.4695	1		4334				火	
担	dan4	152797.8177	121		2511	1	手		日	
医	yi1	152100.1947	15		31	134				大
藏	cang2	152048.1218	122		13513	125125534	草			
警	jing3	151831.4069	122352513134		41	11251	草			
乡	xiang1	151816.8571	553							
副	fu4	151773.2078	1	25125121	22		一			
啦	la5	151686.675	251		121	41431	口		手	立
野	ye3	151349.733	2511211		5452					
承	cheng2	150990.5836	52111534							
拍	pai1	150447.6475	121		32511		手		白	
秘	mi4	150099.9847	31234		45434		禾			
陆	lu4	149502.6785	52		11252					
喊	han3	149265.2876	251		13534	1251	口			
项	xiang4	149249.972	121		132534		工		页	
骂	ma4	149169.5654	251	251	551		口	口		
养	yang3	148842.5786	4311134		32					
寒	han2	148334.8683	445	1122134	44		宀			
婚	hun1	148321.8501	531		3515	2511	女			日
恨	hen4	148125.8111	442		511534					
混	hun4	147165.5265	441		2511	1535	水		日	
架	jia4	147012.3711	53	251	1234		力	口	木	
呆	dai1	146830.8819	251		1234		口		木	
弹	tan2	146766.5566	515		43	251112				
宇	yu3	146600.383	445		112		宀			
丁	ding1	146451.8222	12							
懂	dong3	146291.7748	442		122	312511211			草	
败	bai4	146147.8087	2534		3134		贝		攵	
普	pu3	146025.2843	43122431		2511				日	
甲	jia3	145901.2284	25112							
协	xie2	145889.7418	12		53	44	十			
晓	xiao3	145717.4419	2511		153	135	日			
迷	mi2	145405.7706	431234	1234	454			木	辶	
善	shan4	145290.904	431112431		251				口	
墙	qiang2	145183.6952	121		12431	252511	土		十	囗
亦	yi4	145158.4246	413234							
移	yi2	144816.1222	31234		354	354	禾			
绿	lv4	144708.9134	551		511	24134	纟			水
凌	ling2	144423.2785	41		121	34354	冫		土	
曼	man4	144358.9532	2511		25221	54	日		罒	又
卡	ka3	144281.6097	21124							
执	zhi2	142889.4268	121		354		手			
烦	fan2	142821.2726	4334		132534		火		页	
抓	zhua1	141936.8	121		3324		手			
献	xian4	141922.2502	12	2543112	134	4	十		大	
察	cha2	141715.4904	445		354454	11234	宀			
宫	gong1	141577.6505	445		251	251	宀		口	口
智	zhi4	140809.576	31134	251	2511			口	日	
投	tou2	140736.8271	121		3554		手		殳	
硬	ying4	140710.7907	13	251	1251134			口		
田	tian2	140653.3574	25121							
闲	xian2	140621.9606	425		1234				木	
厉	li4	140607.4108	13		153					
趣	qu4	140544.6171	1212134		122111	54	土		耳	又
介	jie4	140526.2384	34		32		人			
瑞	rui4	139735.1906	1121		252	132522	王		山	
亡	wang2	139459.5108	415							
宣	xuan1	139420.4562	445		1	25111	宀			日
牛	niu2	139238.967	3112							
借	jie4	138516.8391	32		1221	2511	亻			日
释	shi4	138318.5028	3431234		54	112			又	
叔	shu1	138161.5185	211	234	54				又	
抬	tai2	138119.4007	121		54	251	手			口
摆	bai3	138052.7781	121		25221	12154	手		罒	土
弱	ruo4	137297.7218	51541		515	41				
偷	tou1	137005.1949	32		341	251122	亻		人	月
误	wu4	136685.1001	45		251	1134	讠		口	一
脱	tuo1	136651.4059	3511		43	25135	月			口
寻	xun2	136522.7553	511		124				寸	
宗	zong1	136405.5914	445		11	234	宀			
案	an4	136217.2102	445	531	1234		宀	女	木	
富	fu4	136161.3085	445		1	25125121	宀			口
握	wo4	135468.2802	121		513	154121	手		尸	
紫	zi3	135274.5385	212135		554	234	止			
罪	zui4	135105.3018	25221		2111	2111	罒			
悲	bei1	134366.3268	2111	2111	4544				心	
评	ping2	133549.2425	45		14312		讠			
抽	chou1	133474.9622	121		25121		手			
敬	jing4	133382.3031	122	35251	3134		草		攵	
店	dian4	132926.6657	413		21	251	广			口
湖	hu2	132619.589	441		12251	3511	水		十	月
药	yao4	132529.2273	122		551	354	草		纟	
徐	xu2	132075.1215	332		34	11234	彳		人	禾
付	fu4	131774.171	32		124		亻		寸	
朱	zhu1	131674.62	311234							
材	cai2	131539.8432	1234		123		木			
食	shi2	131517.0384	34		4511534		人			
扬	yang2	131054.3405	121		533		手			
尚	shang4	130944.8344	243		25	251				口
狗	gou3	130767.1741	353		35	251	犭			口
圆	yuan2	130582.6218	251		251	2534	囗		口	贝
琴	qin2	130564.2431	11211121		34	45	王		人	
仁	ren2	130304.6446	32		11		亻			
峰	feng1	130267.1216	252		354	1112	山		夂	
震	zhen4	129842.881	14524444		13	11534				
鼓	gu3	129071.7434	121251431		12	54	士		十	又
魂	hun2	128949.219	1154		3251135	54				
姓	xing4	128874.1729	531		31121		女			
坚	jian1	128504.3025	22	54	121			又	土	
骨	gu3	128121.4139	25545		2511				月	
午	wu3	127830.4186	31		12				十	
毫	hao2	126716.9786	41	25145	3115			口		
欲	yu4	126517.8765	3434251		35	34				人
透	tou4	126388.4601	31234	53	454		禾		辶	
探	tan4	126361.6579	121		4534	1234	手			木
惜	xi2	126347.874	442		1221	2511				日
鲁	lu3	126308.8193	35	251211	2511				日	
托	tuo1	126304.9904	121		315		手			
洞	dong4	126170.9794	441		25251	1	水			
临	lin2	126160.2585	22		314	2521				
营	ying2	126059.176	12245		251	251	草		口	口
缺	que1	125806.4695	311252		5134					
芳	fang1	125181.5953	122		4153		草		方	
牙	ya2	125014.6559	1523							
绍	shao4	124869.1582	551		53	251	纟		刀	口
虑	lv4	124843.8876	2153	15	4544				心	
雄	xiong2	123993.8749	1354		32	411121			亻	
柳	liu3	123297.7835	1234		353	52	木			
辑	ji2	123141.5649	1521		251	122111	车		口	耳
洗	xi3	122705.0719	441		3121	35	水		丿	儿
凭	ping2	122447.7708	32	3121	35		亻	丿	几	
录	lu4	122309.9309	511		24134				水	
婆	po2	122048.0351	441	53254	531		水		女	
孔	kong3	121944.6552	521		5					
迎	ying2	121498.9729	35	52	454				辶	
升	sheng1	121379.5116	3132							
勇	yung3	121376.4485	54	25112	53				力	
村	cun1	121276.8975	1234		124		木		寸	
省	sheng3	121236.6559	2343		25111				目	
巧	qiao3	121210.2749	121		15		工			
迅	xun4	120966.7577	512		454				辶	
尊	zun1	120458.2817	43	1253511	124			酉	寸	
偏	pian1	120370.9831	32		4513	25122	亻			
菜	cai4	120323.5049	122		3443	1234	草			木
套	tao4	119700.9281	134		12111	54	大			
党	dang3	119504.1233	24345		251	35			口	儿
妙	miao4	119168.7129	531		2343		女			
烧	shao1	119052.3148	4334		153	135	火			
萧	xiao1	118713.0755	122		51123234		草			
避	bi4	118213.023	513251	4143112	454		尸	立	辶	
择	ze2	117983.3281	121		54	112	手		又	
挂	gua4	117889.865	121		121	121	手		土	土
批	pi1	117761.2145	121		15	35	手			匕
函	han2	117648.6452	524134		52					
职	zhi2	117549.0942	122111		251	34	耳		口	
灰	hui1	117407.4254	13		4334				火	
拥	yung1	116998.5004	121		35112		手			
闭	bi4	116973.9955	425		123					
育	yu4	116557.4127	4154		2511				月	
胸	xiong1	116555.8812	3511		35	3452	月			
浪	lang4	116501.511	441		4511534		水			
拜	bai4	116403.4915	3113		11112					
怜	lian2	115975.4221	442		34	454			人	
尤	you2	115917.223	1354							
欧	ou1	115757.1756	1534		35	34				人
休	xiu1	115643.8406	32		1234		亻		木	
狠	hen3	115551.9473	353		511534		犭			
腿	tui3	115447.0358	3511		511534	454	月			辶
哼	heng1	115127.7067	251		41	25152	口			口
辈	bei4	114966.1278	2111	2111	1512				车	
